RowID,ProductID,ProductName,Category,Price_SAR,Unit,City,BuyerName,StoreType,QuantityOrdered,OrderDate,revenue
399,P3502,Gooseneck Kettle 1L,Drip Tools,180,Piece,Abha,Abha_Retail Shop_72,Retail Shop,9,4/1/2025,1620
400,P5523,V60 Dripper Set,Drip Tools,110,Set,Riyadh,Riyadh_Mall_92,Mall,5,11/25/2025,550
401,P1999,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Tabuk,Tabuk_Mall_96,Mall,58,8/11/2025,2204
402,P7101,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Jeddah,Jeddah_Cafe_159,Cafe,30,9/16/2025,2250
403,P3371,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Tabuk,Tabuk_Cafe_275,Cafe,26,5/10/2025,988
404,P6356,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Jeddah,Jeddah_Mall_198,Mall,55,6/20/2025,6600
405,P9319,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Jeddah,Jeddah_Mall_166,Mall,70,3/25/2025,2660
406,P5600,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Qassim,Qassim_Retail Shop_30,Retail Shop,31,10/22/2025,2015
407,P5616,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Hail,Hail_Mall_226,Mall,100,6/21/2025,12000
408,P7685,Espresso Tamper 58mm,Espresso Tools,95,Piece,Khobar,Khobar_Retail Shop_53,Retail Shop,55,5/6/2025,5225
409,P1525,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Tabuk,Tabuk_Mall_194,Mall,96,2/15/2025,4320
410,P9236,Coffee Scale Digital,Accessories,150,Piece,Hail,Hail_Retail Shop_287,Retail Shop,95,11/21/2025,14250
411,P3914,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Mecca,Mecca_Retail Shop_253,Retail Shop,48,8/26/2025,2160
412,P2366,Coffee Scale Digital,Accessories,150,Piece,Dammam,Dammam_Retail Shop_72,Retail Shop,65,8/27/2025,9750
413,P5235,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Riyadh,Riyadh_Retail Shop_37,Retail Shop,20,7/13/2025,2400
414,P7667,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Jeddah,Jeddah_Mall_202,Mall,72,9/29/2025,5400
415,P7127,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Jeddah,Jeddah_Mall_178,Mall,50,8/7/2025,6000
416,P3607,V60 Dripper Set,Drip Tools,110,Set,Dammam,Dammam_Cafe_94,Cafe,9,5/14/2025,990
417,P8870,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Abha,Abha_Retail Shop_197,Retail Shop,17,9/4/2025,765
418,P8623,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Abha,Abha_Mall_268,Mall,5,4/3/2025,225
419,P9174,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Hail,Hail_Retail Shop_174,Retail Shop,80,3/9/2025,2760
420,P7349,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Hail,Hail_Retail Shop_8,Retail Shop,76,6/28/2025,2622
421,P4063,Espresso Tamper 58mm,Espresso Tools,95,Piece,Medina,Medina_Retail Shop_144,Retail Shop,42,10/21/2025,3990
422,P3285,V60 Dripper Set,Drip Tools,110,Set,Abha,Abha_Cafe_19,Cafe,88,5/26/2025,9680
423,P8284,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Abha,Abha_Retail Shop_40,Retail Shop,50,1/11/2026,6000
424,P8816,Espresso Tamper 58mm,Espresso Tools,95,Piece,Jeddah,Jeddah_Retail Shop_284,Retail Shop,46,1/12/2026,4370
425,P2632,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Khobar,Khobar_Cafe_80,Cafe,73,6/22/2025,2774
426,P4489,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Hail,Hail_Mall_115,Mall,8,12/18/2025,304
427,P5308,Coffee Scale Digital,Accessories,150,Piece,Hail,Hail_Mall_28,Mall,41,8/6/2025,6150
428,P7484,Coffee Scale Digital,Accessories,150,Piece,Abha,Abha_Mall_279,Mall,59,9/14/2025,8850
429,P8211,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Mecca,Mecca_Retail Shop_254,Retail Shop,44,4/9/2025,5280
430,P4714,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Dammam,Dammam_Cafe_111,Cafe,92,8/8/2025,5980
431,P8761,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Tabuk,Tabuk_Cafe_231,Cafe,60,5/20/2025,2700
432,P6285,Coffee Scale Digital,Accessories,150,Piece,Mecca,Mecca_Retail Shop_146,Retail Shop,81,12/11/2025,12150
433,P5647,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Dammam,Dammam_Mall_83,Mall,100,11/12/2025,12000
434,P4514,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Riyadh,Riyadh_Cafe_46,Cafe,25,3/3/2025,862.5
435,P8118,Espresso Tamper 58mm,Espresso Tools,95,Piece,Jeddah,Jeddah_Cafe_161,Cafe,6,10/4/2025,570
436,P7637,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Jeddah,Jeddah_Mall_73,Mall,18,10/4/2025,621
437,P7546,Espresso Tamper 58mm,Espresso Tools,95,Piece,Dammam,Dammam_Mall_249,Mall,54,2/17/2025,5130
438,P1819,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Dammam,Dammam_Cafe_264,Cafe,43,8/17/2025,1634
439,P8249,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Mecca,Mecca_Retail Shop_2,Retail Shop,79,2/15/2025,5925
440,P5938,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Abha,Abha_Mall_133,Mall,12,7/9/2025,1440
441,P2116,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Dammam,Dammam_Cafe_206,Cafe,5,4/4/2025,375
442,P4366,Espresso Tamper 58mm,Espresso Tools,95,Piece,Khobar,Khobar_Mall_296,Mall,48,4/25/2025,4560
443,P1649,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Jeddah,Jeddah_Mall_86,Mall,98,12/11/2025,4410
444,P3969,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Qassim,Qassim_Cafe_71,Cafe,11,11/28/2025,495
445,P3640,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Medina,Medina_Retail Shop_173,Retail Shop,42,4/6/2025,1449
446,P7527,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Hail,Hail_Mall_285,Mall,14,5/5/2025,1680
447,P3579,Coffee Scale Digital,Accessories,150,Piece,Qassim,Qassim_Mall_109,Mall,47,4/28/2025,7050
448,P7676,V60 Dripper Set,Drip Tools,110,Set,Mecca,Mecca_Mall_60,Mall,8,11/7/2025,880
449,P7396,Gooseneck Kettle 1L,Drip Tools,180,Piece,Qassim,Qassim_Retail Shop_49,Retail Shop,39,5/18/2025,7020
450,P1388,Coffee Scale Digital,Accessories,150,Piece,Abha,Abha_Cafe_145,Cafe,9,1/9/2026,1350
451,P7211,Gooseneck Kettle 1L,Drip Tools,180,Piece,Khobar,Khobar_Retail Shop_264,Retail Shop,74,6/10/2025,13320
452,P3627,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Mecca,Mecca_Retail Shop_43,Retail Shop,12,9/20/2025,1440
453,P7980,Coffee Scale Digital,Accessories,150,Piece,Hail,Hail_Cafe_105,Cafe,47,11/11/2025,7050
454,P2755,Espresso Tamper 58mm,Espresso Tools,95,Piece,Riyadh,Riyadh_Mall_148,Mall,79,1/20/2026,7505
455,P3555,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Khobar,Khobar_Mall_246,Mall,69,5/21/2025,4485
456,P2083,Coffee Scale Digital,Accessories,150,Piece,Khobar,Khobar_Cafe_272,Cafe,28,3/5/2025,4200
457,P9360,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Jeddah,Jeddah_Retail Shop_191,Retail Shop,51,2/18/2025,3315
458,P6489,V60 Dripper Set,Drip Tools,110,Set,Abha,Abha_Retail Shop_85,Retail Shop,24,9/17/2025,2640
459,P2552,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Medina,Medina_Mall_118,Mall,44,3/9/2025,2860
460,P1992,V60 Dripper Set,Drip Tools,110,Set,Mecca,Mecca_Mall_181,Mall,64,11/3/2025,7040
461,P3260,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Jeddah,Jeddah_Cafe_261,Cafe,37,9/3/2025,2405
462,P7334,Gooseneck Kettle 1L,Drip Tools,180,Piece,Dammam,Dammam_Mall_68,Mall,95,3/22/2025,17100
463,P3137,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Jeddah,Jeddah_Retail Shop_238,Retail Shop,77,3/9/2025,2926
464,P5732,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Qassim,Qassim_Mall_172,Mall,64,11/30/2025,2880
465,P6560,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Hail,Hail_Retail Shop_281,Retail Shop,16,12/4/2025,1200
466,P5295,Espresso Tamper 58mm,Espresso Tools,95,Piece,Medina,Medina_Mall_25,Mall,22,1/2/2026,2090
467,P9862,V60 Dripper Set,Drip Tools,110,Set,Mecca,Mecca_Mall_163,Mall,68,10/19/2025,7480
468,P4395,Coffee Scale Digital,Accessories,150,Piece,Dammam,Dammam_Retail Shop_105,Retail Shop,39,5/3/2025,5850
469,P9420,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Medina,Medina_Mall_70,Mall,29,3/23/2025,2175
470,P9087,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Hail,Hail_Cafe_269,Cafe,14,12/19/2025,1050
471,P1529,Espresso Tamper 58mm,Espresso Tools,95,Piece,Qassim,Qassim_Retail Shop_147,Retail Shop,49,8/8/2025,4655
472,P3898,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Riyadh,Riyadh_Retail Shop_209,Retail Shop,33,8/7/2025,3960
473,P8816,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Hail,Hail_Cafe_41,Cafe,86,5/1/2025,3268
474,P1368,Espresso Tamper 58mm,Espresso Tools,95,Piece,Mecca,Mecca_Cafe_151,Cafe,8,2/14/2025,760
475,P7947,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Hail,Hail_Cafe_134,Cafe,44,6/3/2025,1518
476,P2588,Gooseneck Kettle 1L,Drip Tools,180,Piece,Medina,Medina_Retail Shop_126,Retail Shop,14,10/13/2025,2520
477,P8377,Espresso Tamper 58mm,Espresso Tools,95,Piece,Jeddah,Jeddah_Mall_89,Mall,43,7/10/2025,4085
478,P5690,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Tabuk,Tabuk_Retail Shop_100,Retail Shop,9,7/20/2025,1080
479,P1938,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Abha,Abha_Retail Shop_278,Retail Shop,31,2/26/2025,2015
480,P6173,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Dammam,Dammam_Cafe_2,Cafe,63,6/26/2025,4095
481,P3450,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Medina,Medina_Retail Shop_143,Retail Shop,52,5/28/2025,1794
482,P8052,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Dammam,Dammam_Cafe_258,Cafe,72,10/16/2025,5400
483,P1397,Coffee Scale Digital,Accessories,150,Piece,Qassim,Qassim_Mall_99,Mall,98,5/12/2025,14700
484,P6702,Gooseneck Kettle 1L,Drip Tools,180,Piece,Riyadh,Riyadh_Mall_138,Mall,18,4/30/2025,3240
485,P8031,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Tabuk,Tabuk_Retail Shop_201,Retail Shop,45,11/13/2025,2925
486,P3862,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Medina,Medina_Cafe_218,Cafe,11,1/9/2026,418
487,P6074,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Tabuk,Tabuk_Mall_156,Mall,91,2/6/2026,3458
488,P1271,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Mecca,Mecca_Cafe_135,Cafe,96,1/9/2026,3648
489,P6542,Gooseneck Kettle 1L,Drip Tools,180,Piece,Dammam,Dammam_Retail Shop_246,Retail Shop,82,12/9/2025,14760
490,P7332,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Qassim,Qassim_Retail Shop_64,Retail Shop,24,5/10/2025,912
491,P1993,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Jeddah,Jeddah_Retail Shop_132,Retail Shop,36,11/8/2025,2340
492,P5998,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Dammam,Dammam_Retail Shop_122,Retail Shop,36,6/30/2025,2700
493,P3330,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Qassim,Qassim_Mall_117,Mall,39,10/18/2025,1482
494,P6704,Espresso Tamper 58mm,Espresso Tools,95,Piece,Qassim,Qassim_Retail Shop_103,Retail Shop,13,6/4/2025,1235
495,P6326,Espresso Tamper 58mm,Espresso Tools,95,Piece,Hail,Hail_Cafe_75,Cafe,38,5/23/2025,3610
496,P5603,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Tabuk,Tabuk_Retail Shop_92,Retail Shop,31,8/26/2025,3720
497,P1307,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Riyadh,Riyadh_Retail Shop_74,Retail Shop,78,7/26/2025,2964
498,P7795,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Mecca,Mecca_Cafe_199,Cafe,20,2/2/2026,2400
499,P6066,Coffee Scale Digital,Accessories,150,Piece,Tabuk,Tabuk_Retail Shop_45,Retail Shop,12,11/29/2025,1800
500,P7337,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Tabuk,Tabuk_Cafe_128,Cafe,19,7/24/2025,1235
501,P9692,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Riyadh,Riyadh_Cafe_221,Cafe,68,9/22/2025,3060
502,P3718,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Jeddah,Jeddah_Mall_36,Mall,69,3/28/2025,5175
503,P7313,Coffee Scale Digital,Accessories,150,Piece,Riyadh,Riyadh_Mall_172,Mall,36,6/28/2025,5400
504,P9120,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Abha,Abha_Mall_295,Mall,78,3/19/2025,2691
505,P6329,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Dammam,Dammam_Mall_89,Mall,81,8/7/2025,6075
506,P2952,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Qassim,Qassim_Retail Shop_117,Retail Shop,58,3/23/2025,3770
507,P2412,Coffee Scale Digital,Accessories,150,Piece,Riyadh,Riyadh_Cafe_253,Cafe,11,4/5/2025,1650
508,P4930,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Abha,Abha_Cafe_20,Cafe,58,2/24/2025,2610
509,P6447,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Abha,Abha_Retail Shop_8,Retail Shop,6,4/9/2025,270
510,P8881,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Mecca,Mecca_Cafe_4,Cafe,9,2/27/2025,1080
511,P2465,V60 Dripper Set,Drip Tools,110,Set,Medina,Medina_Retail Shop_57,Retail Shop,71,6/14/2025,7810
512,P1188,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Tabuk,Tabuk_Mall_187,Mall,39,1/19/2026,1345.5
513,P3257,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Jeddah,Jeddah_Retail Shop_248,Retail Shop,18,12/18/2025,2160
514,P7224,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Qassim,Qassim_Retail Shop_16,Retail Shop,23,7/24/2025,793.5
515,P8987,Coffee Scale Digital,Accessories,150,Piece,Medina,Medina_Retail Shop_183,Retail Shop,23,11/23/2025,3450
516,P6148,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Riyadh,Riyadh_Mall_60,Mall,12,10/14/2025,780
517,P7381,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Khobar,Khobar_Mall_98,Mall,45,6/27/2025,2925
518,P7475,Gooseneck Kettle 1L,Drip Tools,180,Piece,Dammam,Dammam_Retail Shop_58,Retail Shop,69,7/25/2025,12420
519,P2837,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Hail,Hail_Retail Shop_153,Retail Shop,67,9/18/2025,4355
520,P4488,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Mecca,Mecca_Cafe_165,Cafe,29,9/22/2025,1102
521,P1554,Espresso Tamper 58mm,Espresso Tools,95,Piece,Medina,Medina_Mall_229,Mall,76,2/16/2025,7220
522,P5783,Espresso Tamper 58mm,Espresso Tools,95,Piece,Medina,Medina_Mall_38,Mall,85,7/11/2025,8075
523,P8933,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Abha,Abha_Retail Shop_165,Retail Shop,44,4/2/2025,3300
524,P9907,Espresso Tamper 58mm,Espresso Tools,95,Piece,Medina,Medina_Mall_227,Mall,24,2/15/2025,2280
525,P5381,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Medina,Medina_Cafe_286,Cafe,53,5/15/2025,3975
526,P4980,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Riyadh,Riyadh_Cafe_89,Cafe,43,5/16/2025,1935
527,P5921,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Hail,Hail_Cafe_183,Cafe,86,8/21/2025,3268
528,P6682,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Mecca,Mecca_Cafe_194,Cafe,68,9/27/2025,4420
529,P6215,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Mecca,Mecca_Mall_224,Mall,86,11/25/2025,10320
530,P9897,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Riyadh,Riyadh_Cafe_217,Cafe,5,2/3/2026,325
531,P2336,Gooseneck Kettle 1L,Drip Tools,180,Piece,Dammam,Dammam_Cafe_21,Cafe,67,4/15/2025,12060
532,P3206,Coffee Scale Digital,Accessories,150,Piece,Riyadh,Riyadh_Retail Shop_283,Retail Shop,48,9/25/2025,7200
533,P2202,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Mecca,Mecca_Cafe_93,Cafe,65,5/11/2025,2470
534,P2591,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Jeddah,Jeddah_Retail Shop_39,Retail Shop,18,11/26/2025,2160
535,P6050,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Riyadh,Riyadh_Mall_72,Mall,86,6/22/2025,3870
536,P4787,Coffee Scale Digital,Accessories,150,Piece,Khobar,Khobar_Cafe_24,Cafe,94,2/21/2025,14100
537,P4624,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Jeddah,Jeddah_Cafe_287,Cafe,40,5/23/2025,3000
538,P1603,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Hail,Hail_Cafe_248,Cafe,35,7/1/2025,1330
539,P8250,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Khobar,Khobar_Cafe_124,Cafe,95,10/3/2025,7125
540,P9325,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Mecca,Mecca_Mall_275,Mall,50,7/19/2025,3750
541,P5663,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Mecca,Mecca_Retail Shop_134,Retail Shop,72,3/17/2025,2484
542,P2141,V60 Dripper Set,Drip Tools,110,Set,Mecca,Mecca_Cafe_94,Cafe,85,12/18/2025,9350
543,P4184,Gooseneck Kettle 1L,Drip Tools,180,Piece,Tabuk,Tabuk_Mall_163,Mall,63,2/23/2025,11340
544,P1433,Coffee Scale Digital,Accessories,150,Piece,Qassim,Qassim_Retail Shop_148,Retail Shop,79,9/9/2025,11850
545,P6641,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Medina,Medina_Retail Shop_62,Retail Shop,37,6/27/2025,2405
546,P1278,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Abha,Abha_Mall_26,Mall,76,5/17/2025,5700
547,P7577,Espresso Tamper 58mm,Espresso Tools,95,Piece,Tabuk,Tabuk_Retail Shop_179,Retail Shop,17,12/26/2025,1615
548,P9882,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Hail,Hail_Mall_129,Mall,39,3/26/2025,1755
549,P8952,V60 Dripper Set,Drip Tools,110,Set,Medina,Medina_Mall_186,Mall,52,3/2/2025,5720
550,P7886,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Hail,Hail_Mall_125,Mall,70,7/19/2025,8400
551,P5338,Espresso Tamper 58mm,Espresso Tools,95,Piece,Abha,Abha_Cafe_207,Cafe,39,3/30/2025,3705
552,P6236,Gooseneck Kettle 1L,Drip Tools,180,Piece,Medina,Medina_Cafe_92,Cafe,38,2/1/2026,6840
553,P5269,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Dammam,Dammam_Mall_102,Mall,30,5/2/2025,1350
554,P3731,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Riyadh,Riyadh_Mall_52,Mall,83,9/27/2025,3154
555,P3884,Coffee Scale Digital,Accessories,150,Piece,Medina,Medina_Mall_25,Mall,29,7/20/2025,4350
556,P5820,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Qassim,Qassim_Mall_272,Mall,26,5/27/2025,1690
557,P7326,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Riyadh,Riyadh_Retail Shop_142,Retail Shop,12,12/3/2025,456
558,P1605,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Medina,Medina_Cafe_87,Cafe,79,10/27/2025,2725.5
559,P8805,Gooseneck Kettle 1L,Drip Tools,180,Piece,Qassim,Qassim_Retail Shop_18,Retail Shop,94,11/22/2025,16920
560,P9244,Gooseneck Kettle 1L,Drip Tools,180,Piece,Khobar,Khobar_Mall_246,Mall,27,6/3/2025,4860
561,P5426,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Riyadh,Riyadh_Cafe_71,Cafe,60,2/22/2025,4500
562,P6766,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Riyadh,Riyadh_Retail Shop_133,Retail Shop,62,12/7/2025,2139
563,P5949,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Hail,Hail_Cafe_23,Cafe,53,1/14/2026,2385
564,P3428,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Riyadh,Riyadh_Mall_233,Mall,81,12/13/2025,9720
565,P6327,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Hail,Hail_Cafe_61,Cafe,34,10/22/2025,1530
566,P8165,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Hail,Hail_Mall_158,Mall,72,10/30/2025,2736
567,P8932,Gooseneck Kettle 1L,Drip Tools,180,Piece,Abha,Abha_Cafe_186,Cafe,94,3/27/2025,16920
568,P4070,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Mecca,Mecca_Retail Shop_77,Retail Shop,32,8/6/2025,2080
569,P2552,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Abha,Abha_Mall_164,Mall,22,4/1/2025,2640
570,P5189,V60 Dripper Set,Drip Tools,110,Set,Riyadh,Riyadh_Mall_211,Mall,39,12/25/2025,4290
571,P2543,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Khobar,Khobar_Retail Shop_138,Retail Shop,22,7/4/2025,990
572,P2403,V60 Dripper Set,Drip Tools,110,Set,Mecca,Mecca_Retail Shop_247,Retail Shop,66,2/12/2026,7260
573,P1573,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Hail,Hail_Retail Shop_103,Retail Shop,47,3/9/2025,5640
574,P7569,Gooseneck Kettle 1L,Drip Tools,180,Piece,Mecca,Mecca_Retail Shop_65,Retail Shop,83,10/15/2025,14940
575,P6523,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Mecca,Mecca_Mall_109,Mall,14,1/12/2026,630
576,P1392,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Jeddah,Jeddah_Mall_25,Mall,71,7/17/2025,5325
577,P7430,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Riyadh,Riyadh_Retail Shop_224,Retail Shop,14,1/31/2026,1050
578,P2731,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Medina,Medina_Retail Shop_190,Retail Shop,44,3/5/2025,1518
579,P4966,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Mecca,Mecca_Retail Shop_228,Retail Shop,98,9/23/2025,7350
580,P2105,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Khobar,Khobar_Mall_191,Mall,46,6/19/2025,2070
581,P5649,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Mecca,Mecca_Retail Shop_100,Retail Shop,46,5/28/2025,3450
582,P3840,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Mecca,Mecca_Retail Shop_263,Retail Shop,14,5/29/2025,483
583,P7577,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Medina,Medina_Mall_136,Mall,79,7/9/2025,2725.5
584,P9778,Gooseneck Kettle 1L,Drip Tools,180,Piece,Riyadh,Riyadh_Mall_263,Mall,39,9/28/2025,7020
585,P7542,Coffee Scale Digital,Accessories,150,Piece,Tabuk,Tabuk_Cafe_1,Cafe,21,10/28/2025,3150
586,P2445,V60 Dripper Set,Drip Tools,110,Set,Tabuk,Tabuk_Cafe_180,Cafe,21,2/5/2026,2310
587,P1246,Drip Bags Coffee - Alshumaisi,Drip Bags,38,Box,Dammam,Dammam_Cafe_101,Cafe,43,1/30/2026,1634
588,P1454,Espresso Tamper 58mm,Espresso Tools,95,Piece,Mecca,Mecca_Retail Shop_90,Retail Shop,9,11/25/2025,855
589,P1463,Safaniya Field Capsules (6pcs),Coffee Capsules,34.5,Box,Khobar,Khobar_Mall_53,Mall,65,8/23/2025,2242.5
590,P9074,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Hail,Hail_Retail Shop_289,Retail Shop,37,3/23/2025,2405
591,P9357,Towaiq Blend 250g,Coffee Beans,65,250g Pack,Riyadh,Riyadh_Retail Shop_236,Retail Shop,42,3/13/2025,2730
592,P3774,Coffee Scale Digital,Accessories,150,Piece,Hail,Hail_Mall_146,Mall,45,5/8/2025,6750
593,P8453,Saudi Coffee Bundle 1.2kg,Coffee Bundles,120,Bundle,Tabuk,Tabuk_Cafe_136,Cafe,92,6/13/2025,11040
594,P1297,Coffee Scale Digital,Accessories,150,Piece,Medina,Medina_Cafe_120,Cafe,46,11/18/2025,6900
595,P7528,Alqarah Mountain Coffee 250g,Coffee Beans,45,250g Pack,Tabuk,Tabuk_Cafe_110,Cafe,18,10/1/2025,810
596,P2545,Gooseneck Kettle 1L,Drip Tools,180,Piece,Dammam,Dammam_Cafe_27,Cafe,93,8/18/2025,16740
597,P9737,Barista Milk Pitcher 600ml,Espresso Tools,75,Piece,Khobar,Khobar_Mall_64,Mall,19,4/9/2025,1425
